text,category,split
체육 활동 후 충분한 수분 보충을 권장합니다.,건강·안전,train
코로나19 예방접종 전에 접종대상자의 예방접종 내역을 코로나19 예방접종관리시스템 으로 사전 확인하는 것에 동의합니다.,건강·안전,val
"수집항목: 장애유형, 복지카드 유무, 복지카드 등록일, 장애등급, 중복장애 유무 및 등급, 가정환경, 대상자 서비스 지원 일지 및 평가서 등",준비물,val
야간에는 전조등을 켜거나 발광장치 착용,준비물,val
입학생 부모님과 귀가,기타,test
"- 수강을 취소할 경우 : 과목 선택해제 후 ""응답회수"" 클릭 방과후 온라인 신청 시 궁금한 사항은 (선착순 접수 시작일: 5/28, 토, 10시) - 종합방과후 코디실방과후지원실 02)2699-4785(내선829) - 각 강좌문의 는 해당 강사님께 문의해주세요.",제출,train
"문진표 작성시간 및 병원 점심시간, 휴일, 휴게시간 등을 고려하여 방문하시기 바랍니다.",기타,train
예 / 아니오 4. 자녀가 예방접종 후 급성 중증 이상반응 발생 여부 관찰 등을 위하여 접종 후 20~30분간 접종 기관에 머무를 수 있도록 반드시 사전에 알려주십시오.,건강·안전,train
"돌봄반이름, 참여 안함, 여름방학 중 돌봄교실 참여함, 등교시간, 하교시간, 하교방법, 개인 도시락, 매식, 개인체험학습일",준비물,train
월화수목금 한국인에게 알레르기를 유발할 수 있는 식품 19종을 표시하오니 학생 체질에 맞게 먹을 수 있도록 지도하여 주시기 바랍니다.,건강·안전,train
"자세한 평가계획은 아래를 확인하시기 바라며, 평가시기는 교육상황에 따라 변경될 수 있으므로 참고하시기 바랍니다.",기타,train
학부모 회원 가입 신청서를 3월 28일까지 제출해 주시기 바랍니다.,제출,train
학교 교직원 또는 재학생을 만나면 예의를 표한다.,기타,train
여름방학식 변경: 2026년 7월 27일(월) → 2026년 7월 28일(화),일정,train
11월 7일 ~ 9일 유선 신청 기간(선착순),일정,train
1. 일 시 : 2022년 9월 29일 목요일 09:00 ~ 14:30,일정,val
"교육비 납부방법: 신용카드납부, 스쿨뱅킹 자동이체",비용,train
보호자 미동반 시 보호자가 사전에 접종 시행 동의서 및 예진표를 작성하고 접종대상자가 접종 당일 의료기관에 제출,제출,train
지원서 마감일 2021.11.19 이후 전학자는 전학 전 학교에서 전형 진행,일정,test
폐휴대폰 수거 기간: 9. 4.(월) ~ 9. 8.(금) 중 희망 기간,일정,train
Step 1: 약관 동의,기타,train
"급식비: 4,323원",비용,train
학교 자체 급식일에는 비용이 발생하지 않습니다.,비용,train
심리적 어려움이 있으면 정신건강복지센터(1577-0199)에 전화하세요.,기타,train
준비사항: 줌 화상수업용 태블릿 및 스마트폰 1대와 실습용 노트북 또는 PC 1대,준비물,train
"수강료 12주(55회) 233,200원 교재비 39,000원",비용,test
출품자 (3.5cmx4.5cm) 교원 출품 에너지 지구 및 환경 내용 A4 1매,기타,test
3. 부득이하게 일찍 등교하는 학생들은 모듈러 1층 도서관/상담실에서 대기합니다.,기타,train
고위험군이거나 위험군과 접촉하는 경우 마스크를 착용하세요.,준비물,train
온열 질환 예방을 위해 물을 충분히 마시게 해주세요.,건강·안전,train
"박연식010-3167-8644 대면(비대면 가능) B 3-6 14:40~16:20 프로그램 소개 반명 학년 시 간 학습내용 수강료및 교재비 교재명/교재비 Starter 1-2 월,금 13:00~13:40(40분) 노래와 챈트로 배우는 Phonics파닉스와 사이트워드를 기초로 한 읽기주제별 어휘학습과 이를 활용한 ActivityA 수강료 193,230원12주(57회)교재비16,0원~65,600원( 수준별상이 ) Jungle Phonics 1 Jungle Phonics 2 Hang Out Starter 하루 한장 English BITE 알파벳쓰기 화,수,목 13:40~14:20(40분) A 2-3 월,금 13:50~14:30(40분) 기본 음가와 파닉스 마무리 완성하기파닉스에 근거한 리딩으로 연계하는 학습 주제별 어휘와 기초회화를 활용한 Activity Jungle Phonics 2Jungle Phonics 3Big Show 1하루 한장 English BITE 초등 화,수,목 14:30~15:10(40분) B 3-5 월,금 14:40~15:30(50분) 초등 기본 영어회화 학습영어 문장의 토대를 세우는 기초 문법다양한 어휘력 향상 수강료 241,680원12주(57회)교재비16,0원~65,600원( 수준별상이 ) Reading Future Dream 1 Guided Writing 1Big Show 2 하루 한장 English BITE 초등 화,수,목 15:20~16:10(50분) C 3-6 월,금 15:40~16:30(50분) 초등 중급 영어회화 학습 독해를 통한 문법/ 듣기/ 말하기의 연계 학습영어적 사고로 자연스럽게 확장 Reading Future Discover 1Grammar Galaxy 1Hang Out 3하루 한장 English BITE 초등 화,수,목 16:20~17:10(50분) 강 사 소 개원어민 강사 Native Teacher.",비용,train
상담 진행: 11. 1.(월) ~12. 31.(금) 10회기 내외 (일정 변경될 수 있음),일정,train
"3일 이내 PCR 검사 또는 전문가용 신속항원검사, 음성시 6~7일차에 신속항원검사를 권고합니다.",건강·안전,val
3. 수강료 납부 : 2021년 12월 9일(목) ~ 12월 14일(화)까지 스쿨뱅킹 자동이체 또는 신용카드 납부 납부기한 내 스쿨뱅킹 통장으로 입금하시면 자동 납부 처리되오니 통장 잔액 꼭 확인 부탁드립니다. 신용카드 납부 관련 사항은 행정실로 문의하시기 바랍니다.,비용,val
보조 배터리 지참을 금지합니다.,준비물,train
선별진료소 방문일 및 결과 기록-진료소명: -방문일:-결과기록:,건강·안전,train
문자 신청 예시: 검단초 학년 반 번 ( )부 ( )반 신청합니다,제출,train
본관: 중앙현관 1개 개방(열화상카메라 설치로 발열체크),건강·안전,train
미끄러운 눈길을 걸을 때에는 주머니에 손을 넣지 말고 보온 장갑을 착용한다.,준비물,train
"담임 교사를 믿고 협조해 주시고, 담임 교사 조치 후 자녀의 상황을 유심히 관찰해 주세요.",기타,train
초등 통합 안전(1~2학년): 지학사 온라인 주문(www.jihak.co.kr/tb/book/order_guide.asp) 구입문의 02-330-5303,기타,train
지진 대피 훈련이 5월 21일(수) 10시에 실시됩니다.,건강·안전,train
위원님 기피에 대해 찬성하시는 분은 손을 들어 주시기 바랍니다.,기타,train
1. 코로나19 예방접종 전에 접종대상자의 예방접종 내역을 코로나19 예방접종관리시스템으로 사전 확인하는 것에 동의합니다.,건강·안전,test
"코로나바이러스감염증-19(이하 코로나19) 예방접종 안내 및 예방접종 후에 발생 가능한 이상반응에 대한 정보를 충분히 제공받았으며, 의사의 예진결과에 따른 예방접종을 받겠습니다.",건강·안전,train
의사의 진찰결과와 이상반응에 대한 설명을 듣고 예방접종을 하겠습니다.,건강·안전,train
"특별한 결격사유가 없는 한 학부모님들은 누구나 운영위원 후보가 될 수 있으며, 학교운영위원이 되면 학교운영과 관련된 중요한 의사결정에 참여하는 등 교육 전반에 대한 동반자적 역할을 수행할 수 있습니다.",기타,train
지원 기간: 2021.11.15(월)~11.19(금) 18:00까지,일정,train
"2. 수집항목: 학년 반 번호, 학생 성명, 보호자 성명",기타,train
50% 미만 출석 시 다음 분기 지원이 중지될 수 있습니다.,기타,train
2023. 1. 27.(금)~ 2023. 2. 3.(금) 추가 모집사전 방문,일정,test
실제로 자를 이용해서 길이를 재는 문제기 때문에 반드시 자를 준비하도록 함.,준비물,train
장갑과 목도리 등 방한용품을 착용시켜 주세요.,준비물,train
"아울러, 학생들이 방과 후 또는 주말에 자전거를 탈 경우에도 '안전모 착용'과 같은 안전 수칙을 꼭 지킬 수 있도록 지도하여 주시기 바랍니다.",준비물,train
일시: 2025년 10월 22일(수) 14:30~16:30,일정,train
스케치북과 색연필을 가져오시기 바랍니다.,준비물,train
기타 수업에 지장이 있어 배려가 필요한 경우가 있습니까? 예 아니오 ( 표시) 질병명 : 현재 상태 및 학교생활에서 주의사항 :,건강·안전,train
교육비 지원 신청은 주민센터에서 하실 수 있습니다.,비용,train
동일 전형기간의 영재교육기관에는 이중 지원이 불가함 (이중 지원 확인 시 지원 취소 또는 합격이 취소됨),일정,val
극소량만 먹어도 위험 익혀먹을 경우 먹어도 된다 음식에 섞여 있는 경우 골라내고 먹을 수 있다. 조금은 먹어도 된다.5. 식품알레르기 관련 영양 상담을 영양교사에게 받기를 희망합니까?,건강·안전,train
"사회적 배려대상자: 기초생활, 차상위 계층, 장애인은 단말기 구매 후 증빙서류 제출 시 월 이용료 무료 지원 가능",비용,train
"2. 사회다양성 전형 사회다양성전형의 필수 요건 요 건 건강보험료, 재산세 납부 금액은 부모( 이혼한 경우 친부 및 친모) 모두 확인 합산 가구원수별 건강보험료 및 재산세 납부 금액이 아래 기준표 해당 금액 이하인 가구 혼합(작장 지역가입자): 부 또는 모 중 1명은 직장가입자이며, 1명은 지역가입자인 경우 부모가 납부한 건강보험료 본인부담금 합산 (가구원수별 중위소득 160%이하 건강보험료 본인부담금 및 재산세 납부금액 기준표) (단위:원) 출처:""2021 건강보험료 소득판정기준표""(보건복지부, '20.12.) 및 서울특별시 가구원수별 소득에 따른 재산세납부금액 건강보험료 본인 부담금 산정( 노인장기요양보험료 제외) 재산세 납입금: 전국에 소유한 모든 주택(아파트)에 대한 납부금액을 합산한 금액이며, 토지, 상가 등에 대한 재산세는 미포함 사회다양성 1순위 대상자 ""다문화가족지원법""제2조제1호 및 제14조의2에 따른 다문화가정의 자녀 (예시) 결혼이민자(국적법에 따른 귀화허가를 받은 자를 포함)와 출생 시부터 대한민국 국적을 취득한 자로 이루어진 가정 다문화가정이 이혼 등의 사유로 해체된 경우에도 그 구성원이었던 자녀에 대하여 지원 자격을 인정함 결혼 이전에 외국 국적을 가진 친부(모)가 한국 국적을 포기한 사실이 있는 경우 지원 자격을 인정하지 않음 ""북한이탈주민의 보호 및 정착지원에 관한 법률""제2조 제1호에 따른 북한이탈 주민 또는 그 자녀 ""장애인 등에 대한 특수교육법""제15조제1항에 따른 특수교육대상자 지원 당시 ""관할 교육지원청 특수교육운영위원회""에서 특수교육대상자로 선정된 자 ""도서ㆍ벽지 교육진흥법""제2조에 따른 도서ㆍ벽지의 거주자로서 도서ㆍ벽지의 중학교 졸업(예정)자 ""아동복지법""제3조 제10호에 따른 아동복지시설에서 보호받는 아동 소년ㆍ소녀 가장, 조손가정 자녀 ""장애인복지법""제2조에 따른 장애정도가 심한 자의 자녀 순직군경, 순직공무원, 순직교원의 자녀 사회다양성 2순위 대상자 ""한부모가족지원법""제4조 제2호에 따른 자녀(한부모가정 자녀) 이혼으로 인한 '한부모가족 자녀'의 경우에도 친부 친모의 건강보험료, 재산세 납부금액(연간)을 모두 확인 합산하여 지원 자격에 맞는 적격자 추천 다자녀가정(3자녀 이상) 자녀 자녀 모두 지원 가능(지원 가능 자녀 수 제한 없음) 특수직업 종사자 자녀 - 환경미화원 자녀(시 도 또는 군 구에서 채용하여 재직 중인 환경미화원) - 군인(15년 이상 재직 중인 준부사관 이하) 자녀 - 경찰 해양경찰(15년 이상 재직 중인 경위 이하) 자녀 - 소방공무원(15년 이상 재직 중인 소방위 이하) 자녀 기타 : 학교별 사회다양성전형 대상자로 제도 도입의 원칙과 기준을 고려한 유형 중 교육감이 승인한 자 대상자 추천 및 선발 대상자 추천 및 선발 학교에서의 사회통합전형 대상자 추천 1 단계 2 단계 3 단계 4 단계 GED에서 사회통합자 전형으로 지원(관련서류 제출)관련 서류담임 확인학교추천위원회 심의학교장 확인서 발급 및 추천관련서류 제출2021.11.29.(월)까지 추천 절차 기회균등전형 대상자 증명서(확인서)를 제출한 경우 3 단계 심의 제외 가능 1단계 사회통합전형 지원신청서 제출 - 학생 및 학부모는 지원 유형, 제출 서류 기입, 지원 자격 및 증빙 서류에 허위가 없음을 확인하는 서명을 한 후 제출 (서식1) 2단계 관련 서류 담임 확인 - 담임 교사는 제출 서류를 확인하여 지원 자격 여부 확인 3단계 학교추천위원회 심의 - (구성) 교감 포함하여 4~8명으로 구성(위원장은 교감, 위원 중 1명을 간사로 임명하여 실무 총괄) - (심의 사항) 사회통합전형자의 지원서 내용 및 증빙 서류의 적합성 여부, 사회통합전형 대상자로 적합한지 여부 대상 학생 학부모의 개인정보 및 심사 서류 내용 등은 철저히 보안에 유의 4단계 학교장 확인서 발급 - 학교추천위원회의 심의를 통과한 학생에 대하여 학교장 확인서(서식2) 발급 사회통합전형 서류는 학교에서 확인 후 해당 영재교육원(교육지원청, 단위학교 영재교육원 운영학교, 과학전시관 등)으로 2021.11.29.(월)까지 직송 참고 자료 1가구원수 건강보험료 산정 방법 가구원 수 산정 시 유의사항 세대별 주민등록표에 기재된 자로서 해당 학생과 생계 및 주거를 같이하는 부모 및 2촌 이내의 형제 자매 (외)조부, (외)조모 제외 가족관계증명서상 부 모 또는 미혼인 형제 자매는 주민등록을 달리하더라도 가구원에 포함 기혼인 형제 자매의 경우 주민등록을 같이 하는 경우 포함( 최소 원서 접수 6개월 전부터 주민등록을 같이 하는 경우).",비용,train
"""옷소매로 가려요"" 기침 예절 지키기 - 기침이나 재채기를 할 때는 옷소매나 휴지로 입과 코를 가려주세요.",건강·안전,train
"전형료: 40,000원",비용,train
"등교중지 기간 통상적으로 확진일, 격리결정일로부터 14일간 (보건당국의 지시에 따라 변경될 수 있음)",건강·안전,val
"인플루엔자 의심 증상 시, 신속한 진료와 등교(등원) 자제 - 자녀가 38 이상의 발열, 기침, 인후통 등 인플루엔자 의심 증상을 보이면 등교(등원)를 자제하고 가까운 의료기관에서 적절한 진료를 받습니다.",건강·안전,train
"개인물품 사용, 공동 시설 물품은 자주 소독",건강·안전,train
"중복지원, 중복합격 및 중복등록 등의 규정을 위반하는 경우 합격이 취소됨2. 2022학년도 초6 수학, 과학과정 분야의 경우 연계과정으로 현재 영재교육원에 재학 중인 영재교육수료예정자만 지원(2021학년도 수학 5학년, 과학 5학년 수료예정자) 가능합니다.",제출,val
작성 기간: 2024. 3. 25.(월) ~ 3. 29.(금) 학생지원 기간에 GED에서 직접 작성,일정,val
교육청 교원 행동강령을 안내드립니다.,기타,train
학생(자녀)의 인터넷 스마트폰 사용시 중독 증상(과도한 사용시간 등)을 주의한다.,건강·안전,test
방학은 7월 25일(금)부터 8월 17일(일)까지입니다.,일정,train
사회통합대상자 지원 제출 서류 : 학교에서는 서류 원본을 미래산업과학고등학교 영재교육원(체육관 1층)으로 2021.11.29.(월)까지 직송,제출,train
현장체험학습 동의서 및 비용 납부를 4월 30일까지 완료해 주세요.,제출,train
"바쁜 아침시간에, 특히 맞벌이 가정에서는 여건상 어려움이 많으시겠지만, 자녀들의 안전 등하교를 위해 학부모님들이 기쁜 마음으로 봉사에 참여해 주시리라 믿습니다.",기타,train
"수강료 납부기간: 2022년 9월 19일(월) ~ 9월 22일(목), 스쿨뱅킹 출금 예정, 스쿨뱅킹 자동이체 또는 신용카드 납부",비용,train
"""꿈을 키우며 함께 성장하는 학교""풍덕 통신개인정보 수집 이용 및 제3자 제공 동의서 제출 안내담당자교 무 부교무실261-0052(113)2021-9호FAX261-0055 안녕하십니까?",제출,train
3기 수강신청 기간: 2026. 6. 19.(금) 20:00 ~ 6. 22.(월) 23:00,일정,train
B반 매주 토요일 10:30 ~ 12:10,일정,train
"상시 자녀 교통안전 교육 실시: 횡단보도, 교통신호 준수하기, 걸을 때 휴대폰 이어폰 사용하지 않기(위험 상황에 대처하기 어려움), 차량 탑승 시 반드시 안전띠 착용",준비물,train
"2. 대상: 3 4학년 15명, 5 6학년 15명",기타,train
신청기간: 10월 30일 (수요일) ~11월 4일 (월요일),일정,val
"선천성 질병, 만성질환, 희귀질환 등으로 현재 관리가 필요하거나 정기검사 또는 치료중인 경우 (예: 암, 뇌전증, 가와사키병, 심장질환, 고혈압, 당뇨, 신장질환 등) 해당하는 곳에 표시하고, 해당내용이 있는 경우 적어주세요.",건강·안전,train
기간 6: 2학기 중 전문가 온라인 특강 수강 기회 제공 - 2학기 수강신청자 무료 제공,일정,train
등교 전 대응: 등교 전 가정에서 자가진단앱(유증상/확진/밀접접촉 등) 참여하기,건강·안전,test
e학습터 화상수업에 참여하는 자녀의 원격수업 참관,기타,test
개인위생 철저 및 각종 안전사고가 발생하지 않도록 유의,건강·안전,train
신청 기간: 2026. 4. 28.(화) ~ 5. 8.(금) 선착순 마감,일정,train
"2차전형: 70,000원",비용,test
서부외국문화학습관 교육/강좌 교육/강좌명 선택하여 접수하기,제출,train
부모가 자녀를 사랑하고 있다는 확신을 심어주기,기타,val
방과후학교 프로그램 일정 변경을 안내드립니다.,기타,val
2. 장소 : 일산 아쿠아플라넷(경기도 고양시 일산서구 대화동 한류월드로 282),기타,train
"A 2-3(20명) 13:40~14:20(40분) 14:30~15:10(40분) 수강료 12주(55회) 186,450원 교재비 37,000원",비용,val
학생생활기록부: 소속 학교 행정실에서 발급,기타,train
"2. 코로나19 예방접종의 다음 접종 및 완료 여부에 관한 정보, 코로나19 예방접종 후 이상반응 발생 여부와 관련된 문자 등을 수신하는 것에 동의합니다.",건강·안전,train
신청기간: 2023. 7. 17. (화) 14:00 까지,일정,test
4. 총회소집은 7일 전에 그 회의 목적사항을 기재한 소집안내문 발송 등을 통해 알려야 한다.,제출,train
운영 기간: 2022.7.21.(목) ~ 8.23.(화),일정,val
궁금한 사항은 담임선생님께 문의해 주세요.,기타,train
재량휴업일 돌봄교실 참여를 희망하시는 학부모님께서는 안내 사항을 참고하시어 4월 20일(월)까지 재량휴업일 돌봄교실 참여 수요조사서를 제출해주십시오.,제출,train
"카메라 시점전환을 이용하여 포털기능을 구 5 재미있는 보물찾기 게임 만들기 변수에 대해 알아보기 인덱스문 사용하기 정보창 선택창 사용하기 나만의 보물찾기 게임을 만들어보기 강좌명 코딩으로 만드는 앱 지도강사 노 혜 영 강의대상 초등 고학년 강의기간 2022.2.7.~ 2022.3.12. (주1일 100분, 5주) 강의일시 A반 매주 월요일 16:30 ~ 18:10 교육목표 나도 앱 만들 수 있다.",일정,train
교육활동에 항상 관심 가져주셔서 감사합니다.,기타,train
4. 미동의 시 불이익 사항 : 학교급식 모니터링 활동에 참여하실 수 없습니다.,기타,val
도서관 이용 시 지정된 좌석을 사용해 주시기 바랍니다.,기타,train
"현장학습 버스비 10,000원을 3월 25일까지 납부해 주세요.",비용,train
8GB 이상 RAM.,기타,test
1인 1기 운동 (줄넘기 등),기타,train
"졸업앨범 구매 희망 여부를 정확히 표시하여 신청서를 담임 선생님께 제출해 주시고, 구매를 희망하시면 졸업앨범 대금을 스쿨뱅킹 계좌로 기일 내에 납입하여 주시기 바랍니다.",제출,train
"투표 및 개표(2023년 3월 22일): 투표용지를 수령한 후 직접투표, 학부모 참관인이 임석한 가운데 개표",일정,test
학교폭력 사안 발생 시 담임교사 또는 생활안전부장에게 즉시 신고해 주세요.,기타,train
"입금 확인 후 단말기 발송.) 참고사항 아이알리미 서비스 이용금액 결제는 이용료를 선결제하는 것이며, 추후 해지 사유 발생 시 환불 요청 주시면 1년 요금제의 경우 서비스 신청 후 12개월 내, 사용 금액을 제외한 후 일할계산 되어 환불 됩니다.",비용,train
"디지털 성폭력(불법촬영, 딥페이크, 온라인 그루밍 등) 대응 예방을 위한 공감과 소통을 이끌고, 학교 예방 교육으로 활용할 수 있는 콘텐츠 제출",제출,train
대기실에서 본인 순서가 되면 원하는 강좌 접수중 클릭,제출,train
안전한 학교생활을 위해 교내 금지 물품을 반입하지 말아 주세요.,건강·안전,val
학생은 수업 중에 휴대전화를 사용해서는 안 된다.,기타,train
접수기간 외에는 온라인에서 수강취소가 되지 않습니다. 상담시간 평일 13:00~16:30,제출,test
세계 여러 국가 퍼즐 찾기 후 관련 도서 읽기 - 퍼즐 완성 후 내가 가보고 싶은 나라 고르기 - 내가 고른 국가와 관련된 책 읽고 느낀 점 작성하기,기타,train
이 캠프에 참여를 희망하는 학생은 다음의 안내를 참고하여 12월 3일(금)까지 학교종이로 신청해 주시기 바랍니다.,제출,train
"단톡방에서 친구를 성적 희롱하는 대화, 불법 촬영물을 주고 받는 모습을 보았다면 '장난이 아니라 폭력이야', '이건 처벌 받을 수 있는 범죄'라고 알려주세요.",기타,test
"전형 기간이 다른 타 영재교육기관(대학부설영재교육원, 경기도교육청미래과학교육원, 영재학급 등)에 원서를 제출하였으나 합격자 발표가 나지 않은 경우, 지원은 할 수 있으나 이후 타 영재교육기관에 합격이 된 경우 즉시 영재교육원 지원을 포기하여야 함",제출,train
- 학 생 : 동의 미동의- 보호자 : 동의 미동의,기타,train
과거에 예방접종 후 이상반응이 생긴 일이 있습니까?,건강·안전,train
"동물이 질병 또는 부상당한 경우, 신속하게 치료 및 필요한 조치",건강·안전,train
"따라서 수업 및 상담 장면의 무단 녹음 촬영은 삼가 주시고, 녹음 촬영이 필요한 경우에는 사전에 취지를 알리고 협의해 주시기 바랍니다.",기타,test
