"text","category"
"알레르기 정보: 알레르기 아동은 식단 옆의 숫자에 해당되는 알레르기 유발식품을 꼭 확인하여 주의바랍니다.","건강·안전"
"상담 신청 방법: 담임교사와 사전 일정, 상담 방법 조율 후 상담 실시","기타"
"상담 신청: 학급별 소통 창구로 개별 신청 (전화, 하이클래스 하이톡 등)","기타"
"교내 Wee 클래스 전문상담교사와의 상담 희망 시 교내번호 117로 문의","기타"
"상담 시작 전 자녀와 대화의 시간을 가지고 학교생활에 대해 담임선생님과 나누기를 원하는 내용을 숙지합니다.","기타"
"사회과 부도를 준비할 수 있도록 사전에 안내를 함.","준비물"
"사회과 부도를 참고하거나 세계 주요 기후에 관한 자료를 미리 조사해 오도록 해서 참고 자료로 활용할 수 있도록 함.","준비물"
"사회과 부도, 스마트 기기 등 다양한 자료를 활용하거나 조사 과제를 미리 부여한 후 자신이 조사한 자료를 참고하도록 함.","준비물"
"지구촌 환경문제를 조사하기 위한 인터넷이 가능한 스마트 기기를 준비하거나 사전에 환경문제에 관한 자료를 수집해서 가지고 올 수 있도록 안내함.","준비물"
"담임교사와 사전 일정, 상담 방법 조율 후 상담 실시","일정"
"학급별 소통 창구로 개별 신청(예: 전화, 하이클래스 하이톡 등)","기타"
"상담 시작 전 자녀와 대화의 시간을 가지고 학교생활에 대해 담임선생님과 나누기 원하는 내용을 숙지합니다.","기타"
"자녀가 픽시 자전거를 이용하거나 구매 요청 시, 반드시 위험성 설명 및 안전 운행 방법 지도(도로에서 스키딩 등 위험행위 금지)","건강·안전"
"자녀가 사용하는 자전거에 브레이크, 후미등 등 안전장치 장착 여부 확인","건강·안전"
"자전거 이용할 경우, 헬멧 보호대 등 보호장구를 반드시 착용하도록 지도","건강·안전"
"SNS, 유튜브 등 위험한 자전거 운행 콘텐츠 노출의 위험성 등 교육","건강·안전"
"음악을 크게 듣거나 시끄러운 PC방에서 몇 시간째 게임을 하거나 큰소리로 떠드는 것 등을 피합니다.","건강·안전"
"물놀이 후나 환절기 감기의 합병증으로 주로 생기는 중이염 등에 주의합니다.","건강·안전"
"소리의 강도를 80dB 이상으로 듣지 마세요.","건강·안전"
"소음 상황 시 이어폰 과사용 주의","건강·안전"
"밀폐형 이어폰 사용 자제","건강·안전"
"1시간 마다 10분 휴식","건강·안전"
"음량 제한 (최대 50%이내)","건강·안전"
"비누를 사용하여 흐르는 물에 자주 손을 깨끗하게 씻습니다.","건강·안전"
"눈을 함부로 비비지 말고, 얼굴을 만지지 않습니다.","건강·안전"
"송파가정통신제2025-153호 브레이크 없는 픽시자전거 이용 시교통안전지도 요청(담당: 생활안전부 414-0644) 브레이크 없는 픽시자전거 이용 시 교통안전지도 요청학부모님 항상 많은 관심과 사랑으로 학생들의 안전교육에 협조해주셔서 감사드립니다.","건강·안전"
"자녀들이 교통법규를 준수할 수 있도록 가정에서도 각별한 지도와 협조 부탁드립니다. 픽시자전거란?","기타"
"눈병이 의심되면 반드시 안과 전문의 진료를 받습니다.","건강·안전"
"전염성 결막염 유무를 파악하고 전염력이 없어질 때까지 등교를 중지합니다.","건강·안전"
"가을철 발열성 질환 감염 예방을 위해 잔디 위에 옷이나 침구를 말리거나 눕거나 잠을 자지 않습니다.","건강·안전"
"야외활동 전 기피제를 사용하고 긴 옷을 입어 피부 노출을 줄입니다.","건강·안전"
"흐르는 물에 30초 이상 세정제로 손을 씻습니다.","건강·안전"
"재채기를 할 때는 옷소매로 입을 가립니다.","건강·안전"
"음식은 85도 이상 익혀서, 물은 끓여 마십니다.","건강·안전"
"야외활동 시 긴 팔, 긴소매 옷을 입습니다.","건강·안전"
"감염이 의심되면 등원 등교하지 않고 병원 진료를 받으세요.","건강·안전"
"신청기간은 2025년 9월 9일(화)부터 9월 12일(금)까지입니다.","일정"
"신청방법은 온라인 링크를 통한 설문지 제출입니다.","제출"
"신청 도서에 대한 정보를 정확하게 적어주세요.","제출"
"외출할 때는 집에 목적지를 알리고 귀가 시간을 지킵니다.","기타"
"등하교 시 혼자 인적이 드문 골목이나 공터 등 위험한 곳을 피합니다.","건강·안전"
"집에 들어갈 때 따라오는 사람이 있는지 확인합니다.","건강·안전"
"집에 혼자 있을 경우 방문객이 오면 문을 열어주지 않습니다.","건강·안전"
"친구가 모르는 사람에게 끌려갈 때는 112에 신고합니다.","건강·안전"
"저학년 또는 혼자 등하교하는 학생은 보호자 동행을 권장합니다.","건강·안전"
"학생 수업 후 귀가 시간을 숙지하고 있어야 합니다.","일정"
"불법찬조금 납부 요구가 있을 시 신고하여 주시기 바랍니다.","기타"
"만일 어느 시점에서 자살을 감행하려는 전조나 불안한 기운을 느낀다면, 주저하지 말고 전문가의 도움을 요청합니다.","건강·안전"
"청소년 모바일 상담 '다들어줄개': 청소년 대상 24시간 무료상담- 익명으로도 상담이 가능하며, SNS나 앱, 문자(1661-5004)를 사용한 상담 제공","기타"
"일시 : 2025년 10월 2일(목) 09:00~14:20","일정"
"장소 : 본교 운동장 (당일 우천 시 본교 체육관에서 진행합니다.)","일정"
"준비물 : 송파초 티셔츠와 편한 바지 입기, 운동화 착용, 개인 물, 모자","준비물"
"행사 진행 중에는 자녀들이 운동회 프로그램에 집중하여 참여할 수 있도록 학생석에 가지 말아주시기 바랍니다.","기타"
"운동장 및 각종 시설은 학생들의 교육 공간이므로 깨끗하게 이용해 주시고, 가지고 오신 물품은 꼭 되가져 가시기 바랍니다.","기타"
"또한 참관 시 물 이외의 음료나 음식물 반입을 금지합니다.","기타"
"학부모님께서는 운동장에 준비된 학부모석(천막과 의자준비)에서 관람해주시기 바랍니다.","기타"
"개인정보보호 차원에서 사진촬영은 유의해주시기 바랍니다.","기타"
"학교도서관에 소장하여 이용하고 싶은 도서가 있는 가정에서는 아래 신청 방법을 참고하시어 신청을 해주시면 적극 반영하도록 하겠습니다.","제출"
"신청기간: 2025. 9. 9.(화) ~ 2025. 9. 12.(금)","제출"
"신청방법: 온라인 링크를 통한 설문지 제출 (아래 자세한 신청 방법 참고)","제출"
"- 최대 2번까지 제출이 가능합니다.https://forms.gle/FuxWWyMk99x3MtR3A 2025. 9. 9.서울송파초등학교장","제출"
"이에 흡연예방교육 자료를 보내드리니 자녀와 함께 아래의 내용을 읽어보시기 바라며, 뒷 페이지의 '가족과 함께하는 흡연예방 퀴즈'의 정답 을 적어 9월 26일(금)까지 보건실로 제출해주세요.","제출"
"9월 26일 금요일까지 보건실로 제출해주세요.","제출"
"신청 기간: 2025년 9월 24일 09:00 ~ 9월 30일 17:00","일정"
"행사 일주일 전 참여 취소 연락이 필수입니다.","기타"
"GED 지원 및 전형료 납부: 2025년 11월 5일~11월 10일 18:00까지","제출"
"창의적 문제해결력 평가 및 창의인성 평가: 2025년 12월 6일 08:30~","일정"
"초등학교 5학년 10.30.(목) 16:30~19:00 16 수학의 아름다움과 경이로움을 만날 수 있는책 여행!","일정"
"초등학교 6학년 10.31.(금) 16:30~19:00 16 지원청 장소 문의처 프로그램 신청 링크 선정 안내: 10. 2.(목)~ 동부 동부교육지원청4층 나눔의 방 (수학) 02-2210-1256 https://forms.gle/zLZpVmLcCjY94T2G7","일정"
"1. 일 정1) 5학년 1반: 11월 19일(수) 08:50~12:102) 5학년 2반: 11월 12일(수) 08:50~12:103) 5학년 3반: 11월 5일(수) 08:50~12:104) 5학년 4반: 10월 22일(수) 08:50~12:102. 장 소 : 한성백제박물관(송파구 위례성대로 71)3. 대 상 : 5학년 학생 전체4. 참가비: 무료5. 준비물: 간편한 복장, 운동화6 .","일정"
"세부일정08:50-09:25 학교 출발 및 한성백제박물관 (학교출발, 도보로 이동)09:25-09:30강사 소개 및 진행 순서 안내09:30-10:00 고구려의 성장과 한강 유역 진출 과정 이해하기 한강 유역 고구려 보루의 구조와 고구려 병사의 일상생활 탐구하기 삼국의 각축과 신라의 한강 유역 진출 과정 이해하기10:00-11:00 가상현실(VR)을 이용한 고구려의 유적과 유물 이해하기 몽촌토성 탐방을 통해 성벽과 보루 이해하기 11:00-11:25고구려 병사 피규어와 입체카드 만들기 11:25-11:30교육 마무리 및 만족도 설문 조사11:30-12:10한성백제박물관 출발 및 학교로 이동 학교 급식 및 5교시 후 하교합니다.7. 당일 교외체험학습 또는 결석 시 담임선생님께 하이톡으로 미리 연락 바랍니다.2025. 9. 30.서 울 송 파 초 등 학 교 장 송파가정통신제2025-169호 5학년 한성백제박물관현장체험활동 안내( 5학년부 414-0644) 08:50-09:25 학교 출발 및 한성백제박물관 (학교출발, 도보로 이동) 09:25-09:30 강사 소개 및 진행 순서 안내 09:30-10:00 고구려의 성장과 한강 유역 진출 과정 이해하기 한강 유역 고구려 보루의 구조와 고구려 병사의 일상생활 탐구하기 삼국의 각축과 신라의 한강 유역 진출 과정 이해하기 10:00-11:00 가상현실(VR)을 이용한 고구려의 유적과 유물 이해하기 몽촌토성 탐방을 통해 성벽과 보루 이해하기 11:00-11:25 고구려 병사 피규어와 입체카드 만들기 11:25-11:30 교육 마무리 및 만족도 설문 조사 11:30-12:10 한성백제박물관 출발 및 학교로 이동 송파가정통신제2025-169호 5학년 한성백제박물관현장체험활동 안내( 5학년부 414-0644) 08:50-09:25 학교 출발 및 한성백제박물관 (학교출발, 도보로 이동) 09:25-09:30 강사 소개 및 진행 순서 안내 09:30-10:00 고구려의 성장과 한강 유역 진출 과정 이해하기 한강 유역 고구려 보루의 구조와 고구려 병사의 일상생활 탐구하기 삼국의 각축과 신라의 한강 유역 진출 과정 이해하기 10:00-11:00 가상현실(VR)을 이용한 고구려의 유적과 유물 이해하기 몽촌토성 탐방을 통해 성벽과 보루 이해하기 11:00-11:25 고구려 병사 피규어와 입체카드 만들기 11:25-11:30 교육 마무리 및 만족도 설문 조사 11:30-12:10 한성백제박물관 출발 및 학교로 이동 송파가정통신제2025-169호 5학년 한성백제박물관현장체험활동 안내( 5학년부 414-0644) 08:50-09:25 학교 출발 및 한성백제박물관 (학교출발, 도보로 이동) 09:25-09:30 강사 소개 및 진행 순서 안내 09:30-10:00 고구려의 성장과 한강 유역 진출 과정 이해하기 한강 유역 고구려 보루의 구조와 고구려 병사의 일상생활 탐구하기 삼국의 각축과 신라의 한강 유역 진출 과정 이해하기 10:00-11:00 가상현실(VR)을 이용한 고구려의 유적과 유물 이해하기 몽촌토성 탐방을 통해 성벽과 보루 이해하기 11:00-11:25 고구려 병사 피규어와 입체카드 만들기 11:25-11:30 교육 마무리 및 만족도 설문 조사 11:30-12:10 한성백제박물관 출발 및 학교로 이동","일정"
