"text","category"
".보호자(법정대리인) 성명 (서명 또는 인) 유성초등학교장 귀하 학년 반 학생 이름 보호자 연락처 항 목 수집목적 보유기간 학생(학년, 반, 이름), 보호자(이름, 연락처) 아이알리미 단말기 지급 및 사용 서비스 이용 종료 시까지 개인정보 수집 이용 동의","기타"
"아니요 학년 반 학생 이름 보호자 연락처 항 목 수집목적 보유기간 학생(학년, 반, 이름), 보호자(이름, 연락처) 아이알리미 단말기 지급 및 사용 서비스 이용 종료 시까지 개인정보 수집 이용 동의","기타"
"등하교 서비스 신청 구글 플레이 스토어 또는 애플 스토어에서 '아이알리미' 검색하여 오른쪽 그림 ()의 APP을 설치 후 실행합니다.","기타"
"약관 동의 후 본인 휴대폰 번호 입력 '다음'버튼을 누르면 인증번호가 문자로 수신되며 문자로 받은 숫자 4자리를 입력해주세요.","기타"
"'등하교/등하원서비스신청'을 터치 하신 후 학적사항 선택, 전자서명, 개인정보동의 약관 등을 체크해 주세요.","제출"
"가입신청 완료 아이알리미 단말기 학교에서 전달받은 단말기 하단의 12자리(9 3자리) 숫자를 홈-자녀정보의 '단말기등록하기'버튼을 누른 뒤 '단말기번호입력'창에 입력하신 후 '등록' 버튼을 누르시면 등록이 완료됩니다.","기타"
"단말기 등록 후 가방 밖에 움직임이 있도록 착용하시고 서비스를 이용해 주시기 바랍니다.","기타"
"(단말기는 단독으로 착용해야 인식이 잘 됩니다.)","기타"
"그 동안 안녕하셨습니까?","기타"
"제15기 제6회 원주초등학교운영위원회 임시회가 아래와 같이 개최되오니 참관을 희망하시는 학부모님께서는 참관하시기 바랍니다.","기타"
"또한 좋은 의견이 있으신 분께서는 운영위원에게 연락하여 주시고 많은 관심과 참여로 학교발전에 다 함께 동참하여 주시기 바랍니다, 학부모님 댁내 평안하시고 하시는 일 모두 번창하시길 기원합니다.","기타"
"17.(목) 13시30분","기타"
"회의장소: 원주초등학교 3층 회의실","일정"
"제15기 제8회 원주초등학교운영위원회 임시회가 아래와 같이 개최되오니 참관을 희망하시는 학부모님께서는 참관하시기 바랍니다.","기타"
"23.(화) 15:00~","기타"
"5) 2025학년도 수익자부담경비(우유급식비) 집행잔액 학생복지 사업 편성(안)","비용"
"신청서를 작성하신 후에는 3월 26일(목)까지 담임에게 제출 바랍니다.","제출"
"준비물 : 수영복, 수영모, 수건, 젖은 수영복을 담을 수영 가방 또는 비닐 봉지, 참관 학생- 필기도구","준비물"
"유의 사항 수영장 내 수영용품 대여점이 없기 때문에 수영복, 수영모를 꼭 지참해야 합니다.","기타"
"(자세한 내용은 뒷면 참고) 분실 방지를 위해 개인 물품에 이름을 꼭 써주시길 바랍니다.","기타"
"광 주 수 창 초 등 학 교 장 -------------------------------------- 절 취 선 ------------------------------------- 학부모 성명 (서명 또는 인) 광 주 수 창 초 등 학 교 장 귀하 (뒷면) 개인별로 수영복, 수영모, 수건 등 준비물을 가져옵니다.","제출"
"수영장에는 수영용품 대여점이 없으므로 생존수영교육 전 미리 준비합니다.","기타"
"샤워도구(수건, 비누 등)는 개인이 챙겨옵니다.","기타"
"옷 안에 미리 수영복을 입고 와도 좋지만, 수영복 안에 속옷은 입지 않습니다.","기타"
"돈이나 귀중품은 잃어버릴 위험이 있으므로 가지고 오지 않습니다.","기타"
"눈병이 있는 학생, 피부병 및 전염성이 있는 학생은 입장이 안 되니, 증상이 있을 경우, 미리 담임 선생님께 말씀드립니다.","기타"
"물에 들어가기 전에는 반드시 샤워를 하고, 물 적응을 위해 준비 운동을 합니다.","기타"
"탈의실, 샤워실, 수영장 바닥은 항상 미끄러우니 안전을 위해 뛰지 않습니다.","기타"
"부상 위험이 있으니 물에 들어갈 때 다이빙은 하지 않습니다.","기타"
"깨끗한 수질 보존을 위해 수영장 안에 침을 뱉거나 코를 풀거나 방뇨하지 않습니다.","기타"
"수영 중 몸이 떨리고 추워질 때는 수영을 멈추고 잠시 휴식을 취합니다.","기타"
"체력 관리를 위해 1시간 이상 수영을 계속해서 하지 않습니다.","기타"
"(50분 수영 후 10분 간 휴식) 강사 또는 안전요원의 지시에 잘 따르며 개인 돌발 행동을 하지 않습니다.","기타"
"불의의 상처를 입었을 때는 강사님의 안내를 따라 치료를 받고, 심할 경우에는 담임 선생님과 함께 병원으로 이동하여 전문 의료인의 치료를 받습니다.","기타"
"수영장 내에서는 타인을 배려하여 항상 조용히 하고 공중도덕을 지킵니다.","기타"
"오고 가는 차 안에서는 큰 소리로 떠들지 않고 차분히 자리에 앉아 이동합니다.","기타"
"좌석에 앉으면 바로 안전밸트를 매고, 선생님의 안내를 잘 듣습니다.","기타"
"승하차 장소에서 뛰어다니거나 혼자서 무단으로 행동하지 않습니다.","기타"
"장소 1인당 경비 경비 지원 내역 학년 일시 아쿠아해상체험관 무료 차량비 및 교육비 전액 3 2026.4.9.(목) 08:45~12:30 2~4 2026.4.10.(금) 08:45~12:30","기타"
"시간 일정 08:45 - 09:25 학교 수영장으로 이동 09:25 - 10:45 수영(장) 안전교육 및 생존수영교육(생존 수영 및 구조법 등) 10:50 - 12:10 생존수영교육(생존 수영 및 구조법 등) 및 수영활용교육 12:10 - 12:30 수영장 학교로 이동 12:30 - 13:10 점심 식사(학교 급식 실시, 도시락 준비X) 13:10 - 13:50 정상 수업 13:50 - 하교","준비물"
"학년 반 번호 학생 성명 참여 여부( , X) 불참 사유(결막염, 가족동반체험학습 등)","기타"
"제15기 제7회 원주초등학교운영위원회 임시회가 아래와 같이 개최되오니 참관 을 희망하시는 학부모님께서는 참관하시기 바랍니다.","기타"
"드릴 말씀은 2026학년도 학교교육과정 설명회와 학부모 총회를 아래와 같이 실시하고자 하오니, 바쁘시더라도 꼭 참석하시어 자리를 빛내 주시기 바랍니다.","일정"
"13.(금)까지- 아 래 -1.","기타"
"일시: 2026년 3월 18일(수) 14:002.","일정"
"장소: 본교 새싹 꿈마당(체육관) 및 각 반 교실3.","일정"
"2026학년도 학교교육계획 안내 및 학부모 연수학부모 연수: 교육활동보호, 청탁금지법, 선행학습금지, 학교폭력예방교육, 가정폭력예방, 통합교육, 아동학대예방교육, 성폭력, 생명존중 및 자살예방교육, 도박예방교육, 불법찬조금 근절 등나.","일정"
"담임 교사와의 만남 및 학급소개2026년 3월 9일일 산 초 등 학 교 장 함 영 수일산초등학교 학부모회장 신 이 숙------------------------절 취 선 ----------------------------2026학년도 학교교육과정 설명회 및 학부모총회 참가 신청서학년/반학생이름학부모이름참석 여부( , x)불참석 시위임여부( , x)학교교육과정 설명회 및 학부모총회에 참가 또는 위임합니다.","제출"
"학부모: (서명)) e00000000일사일산일산초등학교장 귀하 학부모 연수: 교육활동보호, 청탁금지법, 선행학습금지, 학교폭력예방교육, 가정폭력예방, 통합교육, 아동학대예방교육, 성폭력, 생명존중 및 자살예방교육, 도박예방교육, 불법찬조금 근절 등 학년/반 학생이름 학부모이름 참석 여부( , x) 불참석 시 위임여부( , x) 학년/반 학생이름 학부모이름 참석 여부( , x) 불참석 시위임여부( , x)","제출"
"이에 우리학교에서는 학생들의 올바른 식생활습관 형성과 건강한 성장에 도움을 주고자 영양상담을 실시하고자 하오니 상담을 희망하는 학생은 2026년 3월 13일까지 아래의 신청서를 작성하여 담임선생님께 제출해 주시기 바랍니다.(절개하지 않고 그대로 제출) 영양상담 신청","제출"
"직접상담 - 식생활관 내 영양관리실 방문 (09:00 ~ 16:00)","기타"
"영양상담을 신청할 학생은 아래의 표를 작성해 주세요.","기타"
"알레르기 유발 식품 및 반응 양상 체크(식품알레르기 상담신청자만 작성)","기타"
"개인정보 및 민감 정보 수집 이용 동의 - 수집 목적 : 급식운영 및 상담 자료로 활용 - 수집 항목 : 학생 성명, 학년, 반, 학부모 휴대폰번호 - 이용 및 보유기간 : 1년( ~","기타"
"28.) - 동의를 거부할 수 있으며, 거부 시 해당학생에 대한 관리 및 상담이 어려울 수 있음","기타"
"영양상담 신청 학생 ( )학년 ( )반 ( ) 번호 이름: 상담 신청 사유( ) 상담 방법( ) 식품알레르기 소아 비만 편식 소아 성인병 직접상담(학생) 전화상담(보호자)","기타"
"알레르기 반응을 보이는 식품 선택( ) 1 2 3 4 5 6 7 8 9 10 11 12 13 난류 우유 메밀 땅콩 대두 밀 고등어 게 새우 돼지고기 복숭아 토마토 아황산염 14 15 16 17 18 19 기타(자유롭게 작성) 호두 닭고기 소고기 오징어 조개류 잣알레르기 반응 양상( ) 가벼운 증상 후 자연적으로 사라짐 병원 치료를 요함 응급 상황 발생(호흡곤란, 쇼크 등) 기타","건강·안전"
"제15기 제9회 원주초등학교운영위원회 임시회가 아래와 같이 개최되 오니 참관을 희망하시는 학부모님께서는 참관하시기 바랍니다.","기타"
"12.(목) 10:30~","기타"
"2) 2026학년도 학교안전사고 예방 계획(안)","건강·안전"
"9) 2026학년도 유치원 안전교육 계획(안)","건강·안전"
"13) 2026학년도 유치원 온종일 돌봄 운영 계획(안)","기타"
"광주광역시교육청중앙도서관에서는 청소년 및 학부모님이 틈틈이 책을 읽을 수 있는 독서 환경을 제공하기 위해""2026년 책담은톡 서비스""를 다음과 같이 운영하오니, 많은 신청 부탁드립니다.","기타"
"광주광역시교육청중앙도서관 누리집(https://lib.gen.go.kr/jungang/) 접속 독서마당 책담은톡 서비스(메인화면 중앙부) 신청하기(회원 가입 없이 이름, 연락처 등 입력)","기타"
"4.(토), 11:00 ~ 17:00 (장 소) 광주광역시청(시민홀, 열린문화공간, 야외광장), 광주광역시의회(홍보관) (운영내용) 작가강연, 마술공연, 독서놀이터 쉼터, 독서 문화 프로그램 체험부스 등 (주 최) 광주광역시교육청, 광주광역시립도서관 (문 의)","기타"
"062) 613-7733(광주광역시립도서관) 자세한 내용은 광주광역시 대표도서관 홈페이지(https://lib.gwangju.go.kr/rpst)에서 확인","기타"
"운영 기간: 2026년 3월 23일(월) ~ 11월 6일(금)","기타"
"독서마라톤 참여: 독서교육통합플랫폼 '독서로'(https://read365.edunet.net) 접속 (온라인/모바일)","기타"
"완주증서 수여: 행사 기간 최종 도달 지점(코스 완주 시)의 교육감 명의 완주증서 발급","기타"
"가산점 부여: 글로벌 리더 '책으로 세계로' 프로그램 참여 시 가산점 부여 학생들이 꾸준한 독서를 통해 성취감을 느끼고 책 읽는 즐거움을 깨달을 수 있도록 가정에서도 함께 책을 읽고 대화하는 시간을 가져주시면 감사하겠습니다.","기타"
"독서교육과 책 읽어주기에 관심이 많으신 학부모님을 대상으로 학부모독서회 회원을 모집하고자 합니다.","기타"
"가입을 희망하시는 학부모님께서는 4월 6일(월)까지 아래 신청서를 작성하셔서 담임선생님께 제출하여 주시기 바랍니다.(신청인원 8인 미만시 학부모독서회 미구성 예정) 학부모독서회 활동 내용","제출"
"오 정 초 등 학 교 장 ---------------------- 절 취 선 ------------------------- 학부모독서회 희망 신청서 희망 신청서는 담임선생님께서 수합하셔서 도서실로 보내주세요.","기타"
"수집항목 : 학생 성명, 학년 반, 학부모 성명, 연락처 (제공자 동의 없이 수집 목적이외로 사용하거나 제3자에게 제공되지 않음.)","제출"
"학 년 반 번호 학생 성명 학부모 성명 연 락 처","제출"
"학부모독서회 가입에 따른 개인정보 제공에 대한 동의 여부 서명","기타"
"동의하지 않음 성명: (인)","기타"
"아이알리미 서비스 이용 안내(무료) 아이알리미 서비스 개요 제 공 서 비 스등 하교알림 서비스 자녀가 단말기를 책가방에 휴대하고 학교 교문에 설치된 중계기를 통과하면,자녀의 등 하교 상황을 실시간으로 학부모님께 알려드립니다. 등 하교 알림 순서 : '아이알리미'앱 푸시 알림 카카오톡 알림톡 일반문자 '아이알리미' 앱을 설치하면 '자녀정보'에서 대표보호자 포함 최대 5명까지 추가 금액 없이 등록 가능합니다. 방학 중 방과 후 수업 및 도서관 활용 시에도 등 하교 알림 서비스는 정상적으로 전송됩니다. 등 하교 알림 서비스는 1일 최대 20회까지 전송됩니다.학교 공지사항알림 서비스 학교에서 발송되는 메시지를 아이알리미 앱의 스쿨메신저 메뉴에서 보다 편리하게 확인 하실 수 있습니다. 학교 메시지 알림 순서 : '아이알리미'앱 푸시 알림 카카오톡 알림톡 일반문자(SMS) 아이알리미 서비스 기간 및 이용요금 안내 서비스 이용기간2026년 03월 ~ 2027년 02월서비스 이용요금이용료 33,000원 (월 2,750원 x 12개월) 단말기 7,700원 40,700 무상지원기 타 안내사항 사용 중 전학 시 '아이알리미' 앱 자녀정보 전학신청에서 전학 갈 학교의 정보 입력 후 기존 사용하던 단말기로 바로 사용 가능합니다.","제출"
"문의 : 고객지원센터 1644-4265 아이알리미 서비스 신청 및 이용방법 안내 (상세한 설명은 뒷면에)어플(App) 설치 구글플레이스토어 또는 앱스토어에서 '아이알리미' 앱 검색 다운로드 후 App실행서비스 가입 약관동의 휴대폰 본인인증 인증 번호 입력 등 하교 서비스 신청(자녀 학교정보 입력, 신청자 자녀 개인정보 활용 등 동의 서명) 서비스 가입 완료단말기 등록 및서비스 이용 학교에서 전달받은 단말기의 하단 12자리(9 3자리) 숫자 입력 학생 책가방 외부에 단말기 착용 아이알리미 서비스이용 단말기 분실 시 재발급 방법안내 : 아이알리미 앱 실행 스토어 연결된 페이지(네이버 스토어)에서 로그인 후 개별 유상(7,700원/배송료 별도) 구매 제 공 서 비 스 등 하교알림 서비스 자녀가 단말기를 책가방에 휴대하고 학교 교문에 설치된 중계기를 통과하면,자녀의 등 하교 상황을 실시간으로 학부모님께 알려드립니다. 등 하교 알림 순서 : '아이알리미'앱 푸시 알림 카카오톡 알림톡 일반문자 '아이알리미' 앱을 설치하면 '자녀정보'에서 대표보호자 포함 최대 5명까지 추가 금액 없이 등록 가능합니다. 방학 중 방과 후 수업 및 도서관 활용 시에도 등 하교 알림 서비스는 정상적으로 전송됩니다. 등 하교 알림 서비스는 1일 최대 20회까지 전송됩니다.","제출"
"학교 공지사항알림 서비스 학교에서 발송되는 메시지를 아이알리미 앱의 스쿨메신저 메뉴에서 보다 편리하게 확인 하실 수 있습니다. 학교 메시지 알림 순서 : '아이알리미'앱 푸시 알림 카카오톡 알림톡 일반문자(SMS) 서비스 이용기간 2026년 03월 ~ 2027년 02월 서비스 이용요금 이용료 33,000원 (월 2,750원 x 12개월) 단말기 7,700원 40,700 무상지원 기 타 안내사항 사용 중 전학 시 '아이알리미' 앱 자녀정보 전학신청에서 전학 갈 학교의 정보 입력 후 기존 사용하던 단말기로 바로 사용 가능합니다.","기타"
"문의 : 고객지원센터 1644-4265 어플(App) 설치 구글플레이스토어 또는 앱스토어에서 '아이알리미' 앱 검색 다운로드 후 App실행 서비스 가입 약관동의 휴대폰 본인인증 인증 번호 입력 등 하교 서비스 신청(자녀 학교정보 입력, 신청자 자녀 개인정보 활용 등 동의 서명) 서비스 가입 완료 단말기 등록 및서비스 이용 학교에서 전달받은 단말기의 하단 12자리(9 3자리) 숫자 입력 학생 책가방 외부에 단말기 착용 아이알리미 서비스이용 단말기 분실 시 재발급 방법안내 : 아이알리미 앱 실행 스토어 연결된 페이지(네이버 스토어)에서 로그인 후 개별 유상(7,700원/배송료 별도) 구매 제 공 서 비 스서비스 이용기간 2026년 03월 ~ 2027년 02월 어플(App) 설치 구글플레이스토어 또는 앱스토어에서 '아이알리미' 앱 검색 다운로드 후 App실행","비용"
"아이알리미 서비스 이용 안내(유료) 제 공 서 비 스등 하교알림 서비스 자녀가 단말기를 책가방에 휴대하고 학교 교문에 설치된 중계기를 통과하면, 자녀의 등 하교 상황을 실시간으로 학부모님께 알려드립니다. 등 하교 알림 순서 : '아이알리미'앱 푸시 알림 카카오톡 알림톡 일반문자 '아이알리미' 앱을 설치하면 '자녀정보'에서 대표보호자 포함 최대 5명까지 추가 등록이 가능합니다. 방학 중 방과 후 수업 및 도서관 활용 시에도 등 하교 알림 서비스는 정상적으로 전송됩니다. 등 하교 알림 서비스는 1일 최대 20회까지 전송됩니다.","제출"
"서비스 요금제 1년 요금제 33,000원 VAT 포함 서비스 이용기간 서비스 신청 후 단말기 등록일 부터 12개월 기타 안내사항 이미 연장신청 하신 분들은 다시 신청하실 필요 없습니다. 사용 중 전학 시 '아이알리미' 앱 자녀정보 전학신청에서 전학 갈 학교의 정보 입력 후 기존 사용하던 단말기로 바로 사용 가능합니다.","기타"
"(서비스 미제공 학교일 경우 12개월 내 해지신청 시 일할 계산하여 환불) 문의 : 고객지원센터 1644-4265 순 서 연장 신청자 신규 신청자","기타"
"APP(어플) 설치 구글플레이스토어 또는 애플앱스토어에서 '아이알리미' APP 검색 후 다운로드(미 설치자만) 구글플레이스토어 또는 애플앱스토어에서 '아이알리미' APP 검색 후 다운로드 후 열기 2.서비스 가입 APP홈 화면 학생 프로필 사진의 '연장신청'버튼 누름 26년도 반 입력 및 약관 동의 후 등록 누름 이용료 선택 후 신청하기 누름 이용료 입금 및 아이알리미 서비스이용 약관동의 휴대폰 본인인증 인증 번호 입력 등 하교 서비스 신청(자녀 학교정보 입력, 신청자 자녀 개인정보 활용 등 동의 서명) 서비스 가입 완료 3.단말기 등록 및서비스 이용 별도의 등록 없이 사용 중인 단말기 사용 이용료 입금 후 택배 단말기 수령 후 단말기 하단 12자리(9 3자리) 숫자 입력 학생 책가방 외부에 단말기 착용 아이알리미 서비스 이용 단말기 분실 및 파손 시 재발급 방법 아이알리미 앱 실행 스토어 연결된 페이지(네이버 스토어)에서 로그인 후 개별 유상(7,700원/배송료 별도) 구매 청구방법 서비스 가입신청 완료 후 학생전용 가상계좌(입금계좌정보)와 이용금액을 확인하시고 학부모님께서 직접 계좌입금 해주시기 바랍니다.","비용"
"입금 확인 후 단말기 발송.) 참고사항 아이알리미 서비스 이용금액 결제는 이용료를 선결제하는 것이며, 추후 해지 사유 발생 시 환불 요청 주시면 1년 요금제의 경우 서비스 신청 후 12개월 내, 이용료만 사용 금액을 제외한 후 일할계산 되어 환불 됩니다.","기타"
"가입신청완료 아이알리미 단말기 택배로 수령한 단말기 하단의 12자리(9 3자리) 숫자를 홈-자녀정보의 '단말기등록하기' 버튼을 누른 뒤 '단말기번호입력'창에 입력하신 후 '등록'버튼을 누르시면 등록이 완료됩니다.","기타"
"배움과 나눔으로 꿈꿈 이이 자자라라는는 행행복복한한 학학교교 http://anyang.es.kr 2026 원어민과 함께하는 안양초 영어체험센터 무료 방과후 신청안내 안녕하십니까?","기타"
"2026학년도 방과후 영어교실 프로그램 내용과 시간표를 다음과 같이 안내하오니 많은 관심과 참여 부탁드리며 프로그램 참여를 희망하는 학생 및 학부모님께서는 신청서를 3월 11일(수)까지 제출해 주십시오.","제출"
"기타 문의 사항은 안양초 영어체험센터( 031-441-7753 /09:00~16:00)를 이용 바랍니다.","기타"
"이 프로그램은 안양시가 지원하고 안양초에서 실시하는 방과후 프로그램으로 개인별 통학이며 교내차량은 통제됩니다.","기타"
"26 -----------ㅡㅡㅡㅡㅡㅡ 절 취 선 ㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡ ( 2026년 안양초 영어체험센터 무료 방과후 영어교실 수강 신청서 ) (개인정보 수집 이용 동의서)","기타"
"개인정보의 수집 이용 목적: 2026 영어체험센터 영어방과후 프로그램","기타"
"아니요 2026 년 월 일학부모: ( ) (인)","기타"
"대상 안양 관내 초등학교 및 안양초 학생(1~ 6학년) 수강 신청 기간 2026년 3월5일(목) ~ 3월 11일(수) 신청 방법 구글 링크 신청 https://forms.gle/Gv1thoC3pMFJccbZ8 수강 확정 안내문자 3월 19일 오전 10시 이후 수업 기간 1학기 3월 30일(월) ~ 7월 3일(금) / 2학기 9월 14일(월)~ 12월 11일(금) 수강료 / 교재비 수강료 무료, 교재 무료 배부 (2학기에는 상황에 따라 개별 구매 가능) 각반 정원(15명 내외) 신청자가 정원을 초과할 경우 추첨 안양초 50%, 타학교 50% 강사 소개 M00 (미국) J00 (남아공)","제출"
"프로그램명 학교명 학년, 반 학생 성명(한글) 보호자 휴대폰번호 사회배려대상( , )","기타"
"특히 교내에서 휴대전화로 게임을 절대 하지 않는다.","기타"
"이를 위해 불편하시더라도 아이들의 등교 시간에 우리 학교에 중문 근처에서 주 정차를 하지 말아주시기 바랍니다.차량으로 아이를 등 하교시켜 주시는 분들은 아래 표시된 도로에서 정차하지 마시고 그 전에 아이를 내려주시면 됩니다.","기타"
"사랑하는 자녀들의 안전을 위하여 적극 참여해 주시기 바랍니다.시간아침등교시간(08:20 ~09:00)장소춘천초 중문(쪽문) 출입로협조사항학부모 차량 주 정차 금지2026.","일정"
"18.춘천초등학교장 시간 아침등교시간(08:20 ~09:00) 장소 춘천초 중문(쪽문) 출입로 협조사항 학부모 차량 주 정차 금지 시간 아침등교시간(08:20 ~09:00) 장소 춘천초 중문(쪽문) 출입로 협조사항 학부모 차량 주 정차 금지","일정"
"대 상 : 초등학교 4~6학년 어린이","기타"
"지원자격 : 초등학교 4~6학년 어린이 중, - 안전에 관심이 많고, 안전교육 및 체험훈련 등에 적극 참여할 수 있는 어린이 다만, 어린이 안전신문고 회원가입 및 보호자 동의 필요","건강·안전"
"신청방법 : 온라인, 또는 오프라인으로 가입신청서 제출 - (온 라 인) 카카오톡에서 '어린이 안전히어로즈 모여라!","제출"
"(행안부)' 채널 검색 후 안내에 따라 가입신청서 제출 - (오프라인) 신청서류를 우편 또는 FAX로 제출 우편 보내는 곳 : (우) 30112 세종특별자치시 도움6로 42, 정부세종청사 중앙동 207호, 어린이 안전히어로즈 담당자 앞 / FAX : 044-205-8936","제출"
"제출서류 : 가입신청서, 개인정보 수집 이용 동의서","기타"
"모집일정 : 히어로즈 모집(~4.30.) 선정결과 발표(5월말) 발대식(7월중)","기타"
"주요역할 및 임무 - 학교 주변(학교 밖 통학로, 놀이터 등) 위험요소 등을 신고하여 친구, 가족들 보호해 주기 - 안전분야 교육 및 체험훈련 등에 참여하여 마음껏 즐기기","기타"
"가입신청서 작성은 보호자의 동의하에 이루어져야 하며, 사실과 다를 경우 취소될 수 있음","제출"
"문의 - 시 군 구청 어린이 안전히어로즈 담당 부서 또는 대표 이메일(safetyheroes@korea.kr)","기타"
"귀하께서는 아래 내용을 자세히 읽어 보시고, 모든 내용을 이해하신 후에 동의 여부를 결정하여 주시기 바랍니다.","기타"
"1) 수집항목 - 이름, 성별, 생년월일, 거주지, 연락처, 학교, 학년 등","기타"
"본인은 위의 동의서 내용을 충분히 숙지하였으며, 개인정보의 수집 이용에 동의합니다.","기타"
"2026년 월 일지원자(본인) : __________________(서명) 행정안전부장관 귀하","기타"
"이 름 (남, 여) 생년월일 학 교 학 년사는 곳 OO시도 OO시군구 OO읍면동 연락처 어린이 휴대전화 관계(부, 모 등) 보호자 휴대전화 안전신문고ID 가입필수 1365자원봉사포털ID 가입권장 지원동기 (200자 이내로 간략히 작성)","기타"
"(법정대리인 동의) 지원자와의 관계 : ____________________, 성명 : _________________(서명)","기타"
"우리학교에서는 학생들의 식품알레르기에 관한 실태를 파악하고 발병 등에 대한 예방 조치와 제거식의 급식 필요 여부 등을 확인하고자 하오니, 식품알레르기를 가진 학생의 학부모님께서는 아래의 조사서를 작성하셔서 3월 14일(금)까지 담임선생님에게 제출하여 주시기 바랍니다.","제출"
"증상이 경미하여 급식이 가능한 경우나 개인적으로 기피하는 식품은(편식) 작성 제외 미 제출시 해당없음으로 간주함 학년-반-번호 보호자확인 (인) 학생 이름 연락처","제출"
"알레르기 유발식품 번호에 체크( ) 중복가능 진단방법 해당하상 체크( ) 중복가능 주요 증상 예: 발진, 호흡곤란 등 최대한 구체적으로 기재 난류(달걀) 땅콩 고등어 돼지고기 아황산염 쇠고기 잣 우유 대두 게 복숭아 호두 오징어 메밀 밀 새우 토마토 닭고기 조개류(굴,전복,홍합포함)","기타"
"2025-2026절기 어린이 인플루엔자(독감) 국가 예방접종 사업이 아래와 같이 시행되오니, 가정에서 참고하여 주시길 바랍니다.","기타"
"출생자) 접종 기관: 강릉 지역 지정의료기관 29개소(뒷면 참조) 보건소에서는 미실시 접종 기간 2회 접종 대상자 생후 6개월~9세 미만 중 생애 첫 접종이거나 이전 접종을 총 1회 (누적)만 접종한 경우 9세~13세 어린이 1회 접종 대상자 생후 6개월~9세 미만 중 2025년 6월 30일까지 총 2회 이상(누 적) 접종을 완료한 경우 지원 내용: 인플루엔자 3가 백신 무료 접종(WHO 권고에 따라 2025-2026절기 4가 3가 전환) 예방접종 전 후 주의 사항 예방접종 전 반드시 의사의 예진을 받아야 합니다.","건강·안전"
"건강 상태가 좋은 날 무료 접종이 가능한 가까운 의료기관에 사전 확인 후 보호자와 함께 방문하여 예방접종을 받습니다.","기타"
"예방접종 전, 아픈 증상(열을 포함한 감염 증상 등)이 있다면 반드시 전문의와 상담 후 접종 여부를 결정하시길 바랍니다.","기타"
"접종 후 2~3일간은 특별한 관심을 가지고 자녀를 관찰하고, 고열 등 평소와 다른 신체 증상이 나타나면 반드시 의사의 진료를 받도록 합니다.","기타"
"접종장소 : 전국 위탁의료기관(주소지 상관없음) 보건소는 방문 전 확인필수 예방접종도우미 바로가기 예방접종도우미 사이트(http://nip.kdca.go.kr) 사이트 홈페이지 오른쪽의 바로가기 지정의료기관 찾 기 인플루엔자 지정의료기관 에서 확인 가능","일정"
"지원내용 : 인플루엔자 4가 예방접종 1회 단, 생후 6개월~만 9세 미만 소아 중 다음 대상자는 2회 접종 지원되니, 접종 전예진의사와 상담하시기 바랍니다.","기타"
"- 인플루엔자 예방접종을 처음하거나 이전 접종이력을 모르는 경우 - 2021~2022절기 전(21년 7월 1일 전)까지 인플루엔자 백신을 총 1회만 접종한 경우","기타"
"기타 안내사항 -예방 접종 시 반드시 자녀와 동행, 부득이하게 동반 불가할 경우에는 보호자가 직접 작성한 예방접종 시 행동의서 및 예방접종 예진표 지참 시 의사 예진 후 접종 가능( 관련 서식은 학교 홈페이지에 기재) - 접종 당일 출석인정결석 처리 가능 (등교 시 출결증빙서류로 예방접종확인서 또는 방문확인서 필요)","기타"
"자녀가 적기에 접종을 완료할 수 있도록 협조해주시기 바랍니다.","기타"
"어린이 인플루엔자 무료 예방접종 안내 2023-2024절기 인플루엔자 국가예방접종사업 관리지침에 따라 어린이 인플루엔자 무료 접종 실시 안내를 드리오니 일정을 참고하시어 학생들의 건강관리에 관심을 가지고 힘써 주시기 바랍니다.","건강·안전"
"인플루엔자(독감) 진단 시 등교중지 합니다.","건강·안전"
"- 진료확인서 또는 의사소견서를 학교에 제출하면 출석으로 인정됩니다.","기타"
"( 진료받은 병원에서 발급) - 등교중지 기간: 의사의 소견 및 해열제 없이 정상체온 회복 후 24시간이 경과할 때까지 - 중증의 증상을 보이거나 면역저하자 등의 경우는 의사의 판단에 따라 달라질 수 있음","건강·안전"
"인플루엔자(독감) 예방을 위해 개인위생관리 수칙을 준수합니다.","기타"
"독감 예방접종 받기, 비누로 자주 손씻기, 호흡기 유증상 시 마스크 착용하기(기침예절), 증상발생 시의료기관에서 진료받기, 자주 실내 환기하기 2023년 9월 21일 유 성 초 등 학 교 장","건강·안전"
"기타안내사항- 어린이 예방접종은 반드시 부모를 동반하도록 하고 있으나, 부득이하게 보호자와 함께 방문하기 어려운 대상자인 경우 의료기관 방문 전 보호자가 작성한 '예방접종 시행동의서'와 '예방접종예진표' 지참 시 예방접종 가능 단, 서식은 반드시 보호자(부모 또는 법정대리인)가 작성 서식 내려받기: 예방접종도우미 누리집(https://nip.kdca.go.kr) 예방접종관리 관련자료다운로드 '소아청소년 대상 인플루엔자 예방접종 시행 동의서 및 예방접종예진표' 검색","기타"
"바른 생각 바른 행동 건강한 춘천 어린이 춘 천 교 육 통 신 문 https://chunchon.gwe.es.kr 여름방학중 교육환경개선 공사에 따른 안전사고 예방을 위한 안내 및 협조 학부모님, 안녕하십니까?","건강·안전"
